StartTime,EndTime,ImbalanceVolume,ImbalancePrice,ImbalanceCost
"2022-01-31T19:30:00","2022-01-31T20:00:00",-47.935,64.8,-3106.188
"2022-01-31T20:00:00","2022-01-31T20:30:00",-39.566,130.36,-5157.82376
"2022-01-31T20:30:00","2022-01-31T21:00:00",-36.361,133.07,-4838.55827
"2022-01-31T21:00:00","2022-01-31T21:30:00",-4.633,148.82,-689.48306
"2022-01-31T21:30:00","2022-01-31T22:00:00",-21.641,126.09,-2728.71369
"2022-01-31T22:00:00","2022-01-31T22:30:00",-10.389,158.2,-1643.5398
"2022-01-31T22:30:00","2022-01-31T23:00:00",-12.913,164.74,-2127.28762
"2022-01-31T23:00:00","2022-01-31T23:30:00","",159.6,""
"2022-01-31T23:30:00","2022-02-01T00:00:00","",156.27,""
"2022-02-01T00:00:00","2022-02-01T00:30:00",-3.481,75.13,-261.52753
"2022-02-01T00:30:00","2022-02-01T01:00:00",-5.601,0,0
"2022-02-01T01:00:00","2022-02-01T01:30:00",-14.584,33.41,-487.25144
"2022-02-01T01:30:00","2022-02-01T02:00:00",-22.187,0,0
"2022-02-01T02:00:00","2022-02-01T02:30:00",-23.795,0,0
"2022-02-01T02:30:00","2022-02-01T03:00:00",-20.333,71.22,-1448.11626
"2022-02-01T03:00:00","2022-02-01T03:30:00",-24.173,0,0
"2022-02-01T03:30:00","2022-02-01T04:00:00",-25.728,0,0
"2022-02-01T04:00:00","2022-02-01T04:30:00",-24.851,0,0
"2022-02-01T04:30:00","2022-02-01T05:00:00",-25.183,0,0
"2022-02-01T05:00:00","2022-02-01T05:30:00",-39.936,0,0
"2022-02-01T05:30:00","2022-02-01T06:00:00",-21.76,0,0
"2022-02-01T06:00:00","2022-02-01T06:30:00",-33.207,-18.17,603.37119
"2022-02-01T06:30:00","2022-02-01T07:00:00",-16.265,1.23,-20.00595
"2022-02-01T07:00:00","2022-02-01T07:30:00",-1.635,186.45,-304.84575
"2022-02-01T07:30:00","2022-02-01T08:00:00",13.305,188.69,2510.52045
"2022-02-01T08:00:00","2022-02-01T08:30:00",9.956,163.47,1627.50732
"2022-02-01T08:30:00","2022-02-01T09:00:00",0.893,187.66,167.58038
"2022-02-01T09:00:00","2022-02-01T09:30:00",-5.67,160.38,-909.3546
"2022-02-01T09:30:00","2022-02-01T10:00:00",-1.391,173.34,-241.11594
"2022-02-01T10:00:00","2022-02-01T10:30:00",-2.916,172.98,-504.40968
"2022-02-01T10:30:00","2022-02-01T11:00:00",-9.928,141.43,-1404.11704
"2022-02-01T11:00:00","2022-02-01T11:30:00",-15.899,144.43,-2296.29257
"2022-02-01T11:30:00","2022-02-01T12:00:00",-15.468,133.87,-2070.70116
"2022-02-01T12:00:00","2022-02-01T12:30:00",-12.342,168.08,-2074.44336
"2022-02-01T12:30:00","2022-02-01T13:00:00",-20.699,176.14,-3645.92186
"2022-02-01T13:00:00","2022-02-01T13:30:00",-13.04,145.72,-1900.1888
"2022-02-01T13:30:00","2022-02-01T14:00:00",-5.375,112.76,-606.085
"2022-02-01T14:00:00","2022-02-01T14:30:00",-5.201,132.1,-687.0521
"2022-02-01T14:30:00","2022-02-01T15:00:00",-5.275,146.28,-771.627
"2022-02-01T15:00:00","2022-02-01T15:30:00",14.048,153.04,2149.90592
"2022-02-01T15:30:00","2022-02-01T16:00:00",6.055,175.25,1061.13875
"2022-02-01T16:00:00","2022-02-01T16:30:00",-3.513,176.66,-620.60658
"2022-02-01T16:30:00","2022-02-01T17:00:00",18.665,230.85,4308.81525
"2022-02-01T17:00:00","2022-02-01T17:30:00",16.883,184.86,3120.99138
"2022-02-01T17:30:00","2022-02-01T18:00:00",34.63,265.29,9186.9927
"2022-02-01T18:00:00","2022-02-01T18:30:00",25.041,249.06,6236.71146
"2022-02-01T18:30:00","2022-02-01T19:00:00",18.008,204.57,3683.89656
"2022-02-01T19:00:00","2022-02-01T19:30:00",26.595,250.43,6660.18585
"2022-02-01T19:30:00","2022-02-01T20:00:00",25.097,218.39,5480.93383
"2022-02-01T20:00:00","2022-02-01T20:30:00",25.065,250.57,6280.53705
"2022-02-01T20:30:00","2022-02-01T21:00:00",10.266,211.28,2169.00048
"2022-02-01T21:00:00","2022-02-01T21:30:00",9.541,242.19,2310.73479
"2022-02-01T21:30:00","2022-02-01T22:00:00",-5.155,180.82,-932.1271
"2022-02-01T22:00:00","2022-02-01T22:30:00",0.821,221.59,181.92539
"2022-02-01T22:30:00","2022-02-01T23:00:00",-3.352,130.6,-437.7712
"2022-02-01T23:00:00","2022-02-01T23:30:00",15.424,268.98,4148.74752
"2022-02-01T23:30:00","2022-02-02T00:00:00",-10.349,106.29,-1099.99521
"2022-02-02T00:00:00","2022-02-02T00:30:00",-21.474,84.53,-1815.19722
"2022-02-02T00:30:00","2022-02-02T01:00:00",-28.548,44.01,-1256.39748
"2022-02-02T01:00:00","2022-02-02T01:30:00",-30.064,28.43,-854.71952
"2022-02-02T01:30:00","2022-02-02T02:00:00",-24.627,54.74,-1348.08198
"2022-02-02T02:00:00","2022-02-02T02:30:00",-18.564,92.63,-1719.58332
"2022-02-02T02:30:00","2022-02-02T03:00:00",-13.99,98.03,-1371.4397
"2022-02-02T03:00:00","2022-02-02T03:30:00",-9.229,107.63,-993.31727
"2022-02-02T03:30:00","2022-02-02T04:00:00",-5.959,112.94,-673.00946
"2022-02-02T04:00:00","2022-02-02T04:30:00",7.743,160.46,1242.44178
"2022-02-02T04:30:00","2022-02-02T05:00:00",12.482,92.38,1153.08716
"2022-02-02T05:00:00","2022-02-02T05:30:00",-8.941,267.35,-2390.37635
"2022-02-02T05:30:00","2022-02-02T06:00:00",-3.893,167.09,-650.48137
"2022-02-02T06:00:00","2022-02-02T06:30:00",-4.572,201.27,-920.20644
"2022-02-02T06:30:00","2022-02-02T07:00:00",6.107,225.81,1379.02167
"2022-02-02T07:00:00","2022-02-02T07:30:00",-1.975,192.4,-379.99
"2022-02-02T07:30:00","2022-02-02T08:00:00",11.086,225.16,2496.12376
"2022-02-02T08:00:00","2022-02-02T08:30:00",16.643,247.96,4126.79828
"2022-02-02T08:30:00","2022-02-02T09:00:00",14.921,206.76,3085.06596
"2022-02-02T09:00:00","2022-02-02T09:30:00",8.516,249.87,2127.89292
"2022-02-02T09:30:00","2022-02-02T10:00:00",6.817,203.2,1385.2144
"2022-02-02T10:00:00","2022-02-02T10:30:00",10.303,194.83,2007.33349
"2022-02-02T10:30:00","2022-02-02T11:00:00",19.603,205.84,4035.08152
"2022-02-02T11:00:00","2022-02-02T11:30:00",16.71,176.7,2952.657
"2022-02-02T11:30:00","2022-02-02T12:00:00",16.402,200.87,3294.66974
"2022-02-02T12:00:00","2022-02-02T12:30:00",5.521,201.58,1112.92318
"2022-02-02T12:30:00","2022-02-02T13:00:00",9.802,208.23,2041.07046
"2022-02-02T13:00:00","2022-02-02T13:30:00",35.455,274.07,9717.15185
"2022-02-02T13:30:00","2022-02-02T14:00:00",25.985,252.82,6569.5277
"2022-02-02T14:00:00","2022-02-02T14:30:00",21.867,233.71,5110.53657
"2022-02-02T14:30:00","2022-02-02T15:00:00",11.858,192.22,2279.34476
"2022-02-02T15:00:00","2022-02-02T15:30:00",8.681,193.08,1676.12748
"2022-02-02T15:30:00","2022-02-02T16:00:00",13.803,193.55,2671.57065
"2022-02-02T16:00:00","2022-02-02T16:30:00",12.515,192.62,2410.6393
"2022-02-02T16:30:00","2022-02-02T17:00:00",13.475,180.89,2437.49275
"2022-02-02T17:00:00","2022-02-02T17:30:00",7.32,167.5,1226.1
"2022-02-02T17:30:00","2022-02-02T18:00:00",19.493,197.81,3855.91033
"2022-02-02T18:00:00","2022-02-02T18:30:00",31.637,245.56,7768.78172
"2022-02-02T18:30:00","2022-02-02T19:00:00",42.35,246.71,10448.1685
"2022-02-02T19:00:00","2022-02-02T19:30:00",54.976,250.7,13782.4832
"2022-02-02T19:30:00","2022-02-02T20:00:00",44.633,269.16,12013.41828
"2022-02-02T20:00:00","2022-02-02T20:30:00",62.203,282.74,17587.27622
"2022-02-02T20:30:00","2022-02-02T21:00:00",44.08,256.55,11308.724
"2022-02-02T21:00:00","2022-02-02T21:30:00",41.332,255.5,10560.326
"2022-02-02T21:30:00","2022-02-02T22:00:00",32.022,235.03,7526.13066
"2022-02-02T22:00:00","2022-02-02T22:30:00",38.379,251.64,9657.69156
"2022-02-02T22:30:00","2022-02-02T23:00:00",44.593,253.48,11303.43364
"2022-02-02T23:00:00","2022-02-02T23:30:00",54.274,252.83,13722.09542
"2022-02-02T23:30:00","2022-02-03T00:00:00",61.92,252.91,15660.1872
"2022-02-03T00:00:00","2022-02-03T00:30:00",68.437,253.34,17337.82958
"2022-02-03T00:30:00","2022-02-03T01:00:00",64.622,258.38,16697.03236
"2022-02-03T01:00:00","2022-02-03T01:30:00",64.895,251.68,16332.7736
"2022-02-03T01:30:00","2022-02-03T02:00:00",56.782,234.73,13328.43886
"2022-02-03T02:00:00","2022-02-03T02:30:00",57.977,249.34,14455.98518
"2022-02-03T02:30:00","2022-02-03T03:00:00",45.927,212.13,9742.49451
"2022-02-03T03:00:00","2022-02-03T03:30:00",42.729,64.33,2748.75657
"2022-02-03T03:30:00","2022-02-03T04:00:00",37.596,97.52,3666.36192
"2022-02-03T04:00:00","2022-02-03T04:30:00",40.911,112.3,4594.3053
"2022-02-03T04:30:00","2022-02-03T05:00:00",35.984,23.3,838.4272
"2022-02-03T05:00:00","2022-02-03T05:30:00",16.167,93.41,1510.15947
"2022-02-03T05:30:00","2022-02-03T06:00:00",18.615,209.04,3891.2796
"2022-02-03T06:00:00","2022-02-03T06:30:00",3.197,159.38,509.53786
"2022-02-03T06:30:00","2022-02-03T07:00:00",21.648,109.51,2370.67248
"2022-02-03T07:00:00","2022-02-03T07:30:00",12.152,141.99,1725.46248
"2022-02-03T07:30:00","2022-02-03T08:00:00",30.938,238.13,7367.26594
"2022-02-03T08:00:00","2022-02-03T08:30:00",25.19,233.69,5886.6511
"2022-02-03T08:30:00","2022-02-03T09:00:00",25.278,240.98,6091.49244
"2022-02-03T09:00:00","2022-02-03T09:30:00",19.905,199.95,3980.00475
"2022-02-03T09:30:00","2022-02-03T10:00:00",26.673,166.57,4442.92161
"2022-02-03T10:00:00","2022-02-03T10:30:00",23.798,191.21,4550.41558
"2022-02-03T10:30:00","2022-02-03T11:00:00",12.153,187.33,2276.62149
"2022-02-03T11:00:00","2022-02-03T11:30:00",11.465,162.04,1857.7886
"2022-02-03T11:30:00","2022-02-03T12:00:00",6.34,222.86,1412.9324
"2022-02-03T12:00:00","2022-02-03T12:30:00",12.555,186.73,2344.39515
"2022-02-03T12:30:00","2022-02-03T13:00:00",15.524,162.06,2515.81944
"2022-02-03T13:00:00","2022-02-03T13:30:00",14.77,242.83,3586.5991
"2022-02-03T13:30:00","2022-02-03T14:00:00",9.266,238.6,2210.8676
"2022-02-03T14:00:00","2022-02-03T14:30:00",8.637,223.61,1931.31957
"2022-02-03T14:30:00","2022-02-03T15:00:00",3.186,151.9,483.9534
"2022-02-03T15:00:00","2022-02-03T15:30:00",21.387,141.54,3027.11598
"2022-02-03T15:30:00","2022-02-03T16:00:00",27.031,126.59,3421.85429
"2022-02-03T16:00:00","2022-02-03T16:30:00",30.107,121.69,3663.72083
"2022-02-03T16:30:00","2022-02-03T17:00:00",34.877,163.15,5690.18255
"2022-02-03T17:00:00","2022-02-03T17:30:00",44.461,245.67,10922.73387
"2022-02-03T17:30:00","2022-02-03T18:00:00",57.04,247.49,14116.8296
"2022-02-03T18:00:00","2022-02-03T18:30:00",53.315,252.44,13458.8386
"2022-02-03T18:30:00","2022-02-03T19:00:00",53.985,251.81,13593.96285
"2022-02-03T19:00:00","2022-02-03T19:30:00",44.148,254.05,11215.7994
"2022-02-03T19:30:00","2022-02-03T20:00:00",43.598,252.43,11005.44314
"2022-02-03T20:00:00","2022-02-03T20:30:00",46.625,252.42,11769.0825
"2022-02-03T20:30:00","2022-02-03T21:00:00",39.218,252.97,9920.97746
"2022-02-03T21:00:00","2022-02-03T21:30:00",53.155,255.35,13573.12925
"2022-02-03T21:30:00","2022-02-03T22:00:00",46.22,255.35,11802.277
"2022-02-03T22:00:00","2022-02-03T22:30:00",54.088,220.29,11915.04552
"2022-02-03T22:30:00","2022-02-03T23:00:00",32.697,195.35,6387.35895
"2022-02-03T23:00:00","2022-02-03T23:30:00",26.768,213.86,5724.60448
"2022-02-03T23:30:00","2022-02-04T00:00:00",32.589,258.9,8437.2921
"2022-02-04T00:00:00","2022-02-04T00:30:00",37.509,202.53,7596.69777
"2022-02-04T00:30:00","2022-02-04T01:00:00",37.877,198.37,7513.66049
"2022-02-04T01:00:00","2022-02-04T01:30:00",40.52,160.19,6490.8988
"2022-02-04T01:30:00","2022-02-04T02:00:00",39.833,163.25,6502.73725
"2022-02-04T02:00:00","2022-02-04T02:30:00",33.283,187.43,6238.23269
"2022-02-04T02:30:00","2022-02-04T03:00:00",26.346,233.82,6160.22172
"2022-02-04T03:00:00","2022-02-04T03:30:00",38.038,233.89,8896.70782
"2022-02-04T03:30:00","2022-02-04T04:00:00",39.149,246.39,9645.92211
"2022-02-04T04:00:00","2022-02-04T04:30:00",19.346,219.25,4241.6105
"2022-02-04T04:30:00","2022-02-04T05:00:00",40.758,183.75,7489.2825
"2022-02-04T05:00:00","2022-02-04T05:30:00",32.289,160.85,5193.68565
"2022-02-04T05:30:00","2022-02-04T06:00:00",17.946,119.13,2137.90698
"2022-02-04T06:00:00","2022-02-04T06:30:00",9.094,176.96,1609.27424
"2022-02-04T06:30:00","2022-02-04T07:00:00",25.939,237.94,6171.92566
"2022-02-04T07:00:00","2022-02-04T07:30:00",34.858,255.06,8890.88148
"2022-02-04T07:30:00","2022-02-04T08:00:00",61.951,263.59,16329.66409
"2022-02-04T08:00:00","2022-02-04T08:30:00",58.578,264.22,15477.47916
"2022-02-04T08:30:00","2022-02-04T09:00:00",63.638,255.12,16235.32656
"2022-02-04T09:00:00","2022-02-04T09:30:00",67.348,225.79,15206.50492
"2022-02-04T09:30:00","2022-02-04T10:00:00",65.669,241.45,15855.78005
"2022-02-04T10:00:00","2022-02-04T10:30:00",55.087,257.63,14192.06381
"2022-02-04T10:30:00","2022-02-04T11:00:00",29.882,244.22,7297.78204
"2022-02-04T11:00:00","2022-02-04T11:30:00",26.872,244.12,6559.99264
"2022-02-04T11:30:00","2022-02-04T12:00:00",44.898,270.23,12132.78654
"2022-02-04T12:00:00","2022-02-04T12:30:00",37.205,228.9,8516.2245
"2022-02-04T12:30:00","2022-02-04T13:00:00",37.967,241.24,9159.15908
"2022-02-04T13:00:00","2022-02-04T13:30:00",28.037,251.07,7039.24959
"2022-02-04T13:30:00","2022-02-04T14:00:00",34.625,253.09,8763.24125
"2022-02-04T14:00:00","2022-02-04T14:30:00",34.939,252.03,8805.67617
"2022-02-04T14:30:00","2022-02-04T15:00:00",38.676,253.89,9819.44964
"2022-02-04T15:00:00","2022-02-04T15:30:00",28.083,240.19,6745.25577
"2022-02-04T15:30:00","2022-02-04T16:00:00",30.526,244.66,7468.49116
"2022-02-04T16:00:00","2022-02-04T16:30:00",31.617,243.34,7693.68078
"2022-02-04T16:30:00","2022-02-04T17:00:00",53.879,276.54,14899.69866
"2022-02-04T17:00:00","2022-02-04T17:30:00",51.054,271.17,13844.31318
"2022-02-04T17:30:00","2022-02-04T18:00:00",65.189,274.01,17862.43789
"2022-02-04T18:00:00","2022-02-04T18:30:00",56.679,278.77,15800.40483
"2022-02-04T18:30:00","2022-02-04T19:00:00",44.876,269.05,12073.8878
"2022-02-04T19:00:00","2022-02-04T19:30:00",48.834,268.86,13129.50924
"2022-02-04T19:30:00","2022-02-04T20:00:00",58.881,277.96,16366.56276
"2022-02-04T20:00:00","2022-02-04T20:30:00",46.926,271.64,12746.97864
"2022-02-04T20:30:00","2022-02-04T21:00:00",58.441,268.09,15667.44769
"2022-02-04T21:00:00","2022-02-04T21:30:00",58.952,273.61,16129.85672
"2022-02-04T21:30:00","2022-02-04T22:00:00",51.054,275.87,14084.26698
"2022-02-04T22:00:00","2022-02-04T22:30:00",51.096,265.8,13581.3168
"2022-02-04T22:30:00","2022-02-04T23:00:00",32.961,245.32,8085.99252
"2022-02-04T23:00:00","2022-02-04T23:30:00",75.961,278.94,21188.56134
"2022-02-04T23:30:00","2022-02-05T00:00:00",84.278,275.93,23254.82854
"2022-02-05T00:00:00","2022-02-05T00:30:00",66.597,225.3,15004.3041
"2022-02-05T00:30:00","2022-02-05T01:00:00",46.732,193.3,9033.2956
"2022-02-05T01:00:00","2022-02-05T01:30:00",46.767,149.52,6992.60184
"2022-02-05T01:30:00","2022-02-05T02:00:00",36.521,94.6,3454.8866
"2022-02-05T02:00:00","2022-02-05T02:30:00",33.188,133.22,4421.30536
"2022-02-05T02:30:00","2022-02-05T03:00:00",27.373,80.41,2201.06293
"2022-02-05T03:00:00","2022-02-05T03:30:00",34.937,90.25,3153.06425
"2022-02-05T03:30:00","2022-02-05T04:00:00",29.854,55.67,1661.97218
"2022-02-05T04:00:00","2022-02-05T04:30:00",27.138,35.5,963.399
"2022-02-05T04:30:00","2022-02-05T05:00:00",19.358,71,1374.418
"2022-02-05T05:00:00","2022-02-05T05:30:00",16.684,71,1184.564
"2022-02-05T05:30:00","2022-02-05T06:00:00",3.563,59.19,210.89397
"2022-02-05T06:00:00","2022-02-05T06:30:00",-8.996,0,0
"2022-02-05T06:30:00","2022-02-05T07:00:00",-22.902,0,0
"2022-02-05T07:00:00","2022-02-05T07:30:00",-9.68,0,0
"2022-02-05T07:30:00","2022-02-05T08:00:00",-1.451,19.4,-28.1494
"2022-02-05T08:00:00","2022-02-05T08:30:00",0.003,123.44,0.37032
"2022-02-05T08:30:00","2022-02-05T09:00:00",-5.193,25.1,-130.3443
"2022-02-05T09:00:00","2022-02-05T09:30:00",12.484,226.65,2829.4986
"2022-02-05T09:30:00","2022-02-05T10:00:00",15.786,231.59,3655.87974
"2022-02-05T10:00:00","2022-02-05T10:30:00",16.307,224.24,3656.68168
"2022-02-05T10:30:00","2022-02-05T11:00:00",20.567,230.59,4742.54453
"2022-02-05T11:00:00","2022-02-05T11:30:00",18.444,52.17,962.22348
"2022-02-05T11:30:00","2022-02-05T12:00:00",20.815,0,0
"2022-02-05T12:00:00","2022-02-05T12:30:00",21.42,0,0
"2022-02-05T12:30:00","2022-02-05T13:00:00",22.085,0,0
"2022-02-05T13:00:00","2022-02-05T13:30:00",24.674,0,0
"2022-02-05T13:30:00","2022-02-05T14:00:00",23.837,19.44,463.39128
"2022-02-05T14:00:00","2022-02-05T14:30:00",20.209,0,0
"2022-02-05T14:30:00","2022-02-05T15:00:00",12.982,58.32,757.11024
"2022-02-05T15:00:00","2022-02-05T15:30:00",12.819,134.92,1729.53948
"2022-02-05T15:30:00","2022-02-05T16:00:00",18.894,66.55,1257.3957
"2022-02-05T16:00:00","2022-02-05T16:30:00",12.099,120.94,1463.25306
"2022-02-05T16:30:00","2022-02-05T17:00:00",26.64,207.37,5524.3368
"2022-02-05T17:00:00","2022-02-05T17:30:00",11.391,199.29,2270.11239
"2022-02-05T17:30:00","2022-02-05T18:00:00",17.31,256.2,4434.822
"2022-02-05T18:00:00","2022-02-05T18:30:00",21.787,253.3,5518.6471
"2022-02-05T18:30:00","2022-02-05T19:00:00",16.967,249.57,4234.45419
"2022-02-05T19:00:00","2022-02-05T19:30:00",11.983,226.33,2712.11239
"2022-02-05T19:30:00","2022-02-05T20:00:00",-0.407,136.6,-55.5962
"2022-02-05T20:00:00","2022-02-05T20:30:00",20.11,129.17,2597.6087
"2022-02-05T20:30:00","2022-02-05T21:00:00",17.318,144.86,2508.68548
"2022-02-05T21:00:00","2022-02-05T21:30:00",18.9,137.28,2594.592
"2022-02-05T21:30:00","2022-02-05T22:00:00",22.012,113.56,2499.68272
"2022-02-05T22:00:00","2022-02-05T22:30:00",20.601,187.47,3862.06947
"2022-02-05T22:30:00","2022-02-05T23:00:00",20.851,-12.03,-250.83753
"2022-02-05T23:00:00","2022-02-05T23:30:00",11.069,159.56,1766.16964
"2022-02-05T23:30:00","2022-02-06T00:00:00",0.317,84.31,26.72627
"2022-02-06T00:00:00","2022-02-06T00:30:00",-0.8,46.31,-37.048
"2022-02-06T00:30:00","2022-02-06T01:00:00",0.94,16.64,15.6416
"2022-02-06T01:00:00","2022-02-06T01:30:00",2.63,187.71,493.6773
"2022-02-06T01:30:00","2022-02-06T02:00:00",-3.425,142.55,-488.23375
"2022-02-06T02:00:00","2022-02-06T02:30:00",9.529,121.18,1154.72422
"2022-02-06T02:30:00","2022-02-06T03:00:00",-9.522,0,0
"2022-02-06T03:00:00","2022-02-06T03:30:00",-15.245,0,0
"2022-02-06T03:30:00","2022-02-06T04:00:00",-29.549,0,0
"2022-02-06T04:00:00","2022-02-06T04:30:00",-39.348,0,0
"2022-02-06T04:30:00","2022-02-06T05:00:00",-53.218,-4.47,237.88446
"2022-02-06T05:00:00","2022-02-06T05:30:00",-40.918,-4.47,182.90346
"2022-02-06T05:30:00","2022-02-06T06:00:00",-39.088,-4.47,174.72336
"2022-02-06T06:00:00","2022-02-06T06:30:00",-28.982,-4.47,129.54954
"2022-02-06T06:30:00","2022-02-06T07:00:00",-20.666,-4.47,92.37702
"2022-02-06T07:00:00","2022-02-06T07:30:00",-21.816,-3.26,71.12016
"2022-02-06T07:30:00","2022-02-06T08:00:00",-19.542,0,0
"2022-02-06T08:00:00","2022-02-06T08:30:00",-27.813,-0.47,13.07211
"2022-02-06T08:30:00","2022-02-06T09:00:00",-22.514,-60.19,1355.11766
"2022-02-06T09:00:00","2022-02-06T09:30:00",-12.558,-99.55,1250.1489
"2022-02-06T09:30:00","2022-02-06T10:00:00",-8.656,92.32,-799.12192
"2022-02-06T10:00:00","2022-02-06T10:30:00",-1.951,55.01,-107.32451
"2022-02-06T10:30:00","2022-02-06T11:00:00",2.824,25.56,72.18144
"2022-02-06T11:00:00","2022-02-06T11:30:00",-6.022,84.68,-509.94296
"2022-02-06T11:30:00","2022-02-06T12:00:00",5.697,58.51,333.33147
"2022-02-06T12:00:00","2022-02-06T12:30:00",7.177,32.37,232.31949
"2022-02-06T12:30:00","2022-02-06T13:00:00",8.306,16.79,139.45774
"2022-02-06T13:00:00","2022-02-06T13:30:00",6.842,54.25,371.1785
"2022-02-06T13:30:00","2022-02-06T14:00:00",-5.045,-0.41,2.06845
"2022-02-06T14:00:00","2022-02-06T14:30:00",-0.024,74.93,-1.79832
"2022-02-06T14:30:00","2022-02-06T15:00:00",7.823,0,0
"2022-02-06T15:00:00","2022-02-06T15:30:00",3.828,24.14,92.40792
"2022-02-06T15:30:00","2022-02-06T16:00:00",-6.09,-17,103.53
"2022-02-06T16:00:00","2022-02-06T16:30:00",1.937,82.22,159.26014
"2022-02-06T16:30:00","2022-02-06T17:00:00",28.827,256.94,7406.80938
"2022-02-06T17:00:00","2022-02-06T17:30:00",31.836,262.42,8354.40312
"2022-02-06T17:30:00","2022-02-06T18:00:00",70.599,290.25,20491.35975
"2022-02-06T18:00:00","2022-02-06T18:30:00",68.525,310.93,21306.47825
"2022-02-06T18:30:00","2022-02-06T19:00:00",71.345,306.14,21841.5583
"2022-02-06T19:00:00","2022-02-06T19:30:00",57.132,216.13,12347.93916
"2022-02-06T19:30:00","2022-02-06T20:00:00",55.329,248.38,13742.61702
"2022-02-06T20:00:00","2022-02-06T20:30:00",42.519,51.01,2168.89419
"2022-02-06T20:30:00","2022-02-06T21:00:00",39.278,46,1806.788
"2022-02-06T21:00:00","2022-02-06T21:30:00",40.841,-4.74,-193.58634
"2022-02-06T21:30:00","2022-02-06T22:00:00",38.415,47.52,1825.4808
"2022-02-06T22:00:00","2022-02-06T22:30:00",53.748,104.33,5607.52884
"2022-02-06T22:30:00","2022-02-06T23:00:00",53.373,132.19,7055.37687
"2022-02-06T23:00:00","2022-02-06T23:30:00",41.98,397.71,16695.8658
"2022-02-06T23:30:00","2022-02-07T00:00:00",36.356,254.31,9245.69436
"2022-02-07T00:00:00","2022-02-07T00:30:00",23.12,194.81,4504.0072
"2022-02-07T00:30:00","2022-02-07T01:00:00",18.563,160.68,2982.70284
"2022-02-07T01:00:00","2022-02-07T01:30:00",34.044,176.89,6022.04316
"2022-02-07T01:30:00","2022-02-07T02:00:00",36.016,162.49,5852.23984
"2022-02-07T02:00:00","2022-02-07T02:30:00",46.043,245.3,11294.3479
"2022-02-07T02:30:00","2022-02-07T03:00:00",41.467,273.11,11325.05237
"2022-02-07T03:00:00","2022-02-07T03:30:00",61.226,197.34,12082.33884
"2022-02-07T03:30:00","2022-02-07T04:00:00",40.971,200.65,8220.83115
"2022-02-07T04:00:00","2022-02-07T04:30:00",27.85,207.13,5768.5705
"2022-02-07T04:30:00","2022-02-07T05:00:00",10.376,159.09,1650.71784
"2022-02-07T05:00:00","2022-02-07T05:30:00",13.694,189.06,2588.98764
"2022-02-07T05:30:00","2022-02-07T06:00:00",27.17,192.55,5231.5835
"2022-02-07T06:00:00","2022-02-07T06:30:00",33.241,208.21,6921.10861
"2022-02-07T06:30:00","2022-02-07T07:00:00",54.026,180.58,9756.01508
"2022-02-07T07:00:00","2022-02-07T07:30:00",53.078,217.12,11524.29536
"2022-02-07T07:30:00","2022-02-07T08:00:00",56.28,319.39,17975.2692
"2022-02-07T08:00:00","2022-02-07T08:30:00",59.404,341.84,20306.66336
"2022-02-07T08:30:00","2022-02-07T09:00:00",53.345,344.26,18364.5497
"2022-02-07T09:00:00","2022-02-07T09:30:00",47.851,335.79,16067.88729
"2022-02-07T09:30:00","2022-02-07T10:00:00",41.472,315.37,13079.02464
"2022-02-07T10:00:00","2022-02-07T10:30:00",48.216,340.09,16397.77944
"2022-02-07T10:30:00","2022-02-07T11:00:00",47.21,292.88,13826.8648
"2022-02-07T11:00:00","2022-02-07T11:30:00",36.374,297.99,10839.08826
"2022-02-07T11:30:00","2022-02-07T12:00:00",14.674,282.85,4150.5409
"2022-02-07T12:00:00","2022-02-07T12:30:00",12.39,277.52,3438.4728
"2022-02-07T12:30:00","2022-02-07T13:00:00",15.66,253,3961.98
"2022-02-07T13:00:00","2022-02-07T13:30:00",28.611,273.84,7834.83624
"2022-02-07T13:30:00","2022-02-07T14:00:00",19.298,259.58,5009.37484
"2022-02-07T14:00:00","2022-02-07T14:30:00",19.106,290.13,5543.22378
"2022-02-07T14:30:00","2022-02-07T15:00:00",21.037,232.75,4896.36175
"2022-02-07T15:00:00","2022-02-07T15:30:00",8.13,212.41,1726.8933
"2022-02-07T15:30:00","2022-02-07T16:00:00",17.303,205.2,3550.5756
"2022-02-07T16:00:00","2022-02-07T16:30:00",22.989,253.53,5828.40117
"2022-02-07T16:30:00","2022-02-07T17:00:00",28.616,293.29,8392.78664
"2022-02-07T17:00:00","2022-02-07T17:30:00",30.609,282.8,8656.2252
"2022-02-07T17:30:00","2022-02-07T18:00:00",35.431,306.36,10854.64116
"2022-02-07T18:00:00","2022-02-07T18:30:00",40.185,302.55,12157.97175
"2022-02-07T18:30:00","2022-02-07T19:00:00",16.817,272.17,4577.08289
"2022-02-07T19:00:00","2022-02-07T19:30:00",22.778,307.81,7011.29618
"2022-02-07T19:30:00","2022-02-07T20:00:00",16.413,282.59,4638.14967
"2022-02-07T20:00:00","2022-02-07T20:30:00",10.8,270.16,2917.728
"2022-02-07T20:30:00","2022-02-07T21:00:00",-3.642,176.87,-644.16054
"2022-02-07T21:00:00","2022-02-07T21:30:00",3.321,212.45,705.54645
"2022-02-07T21:30:00","2022-02-07T22:00:00",-9.71,44.76,-434.6196
"2022-02-07T22:00:00","2022-02-07T22:30:00",-17.888,47.1,-842.5248
